gene_symbol	B.fo.Sp#1.1	B.fo.Sp#1.10	B.fo.Sp#1.11	B.fo.Sp#1.12	B.fo.Sp#1.13	B.fo.Sp#1.14	B.fo.Sp#1.15	B.fo.Sp#1.16	B.fo.Sp#1.2	B.fo.Sp#1.3	B.fo.Sp#1.4	B.fo.Sp#1.5	B.fo.Sp#1.6	B.fo.Sp#1.8	B.fo.Sp#1.9	MF.PC#1.1	MF.PC#1.10	MF.PC#1.11	MF.PC#1.12	MF.PC#1.13	MF.PC#1.14	MF.PC#1.15	MF.PC#1.16	MF.PC#1.2	MF.PC#1.3	MF.PC#1.4	MF.PC#1.5	MF.PC#1.6	MF.PC#1.7	MF.PC#1.8	MF.PC#1.9	MF.PC#2.1	MF.PC#2.2	MF.PC#2.3	MF.PC#2.4	MF.PC#2.5	MF.PC#2.6	MF.PC#2.7	MF.PC#2.8	NK.Sp#1.1	NK.Sp#1.10	NK.Sp#1.11	NK.Sp#1.12	NK.Sp#1.13	NK.Sp#1.14	NK.Sp#1.15	NK.Sp#1.16	NK.Sp#1.17	NK.Sp#1.18	NK.Sp#1.2	NK.Sp#1.3	NK.Sp#1.4	NK.Sp#1.5	NK.Sp#1.6	NK.Sp#1.7	NK.Sp#1.8	NK.Sp#1.9	T.4.Nve.#2.1	T.4.Nve.#2.2	T.4.Nve.Sp#1.1	T.4.Nve.Sp#1.10	T.4.Nve.Sp#1.11	T.4.Nve.Sp#1.12	T.4.Nve.Sp#1.13	T.4.Nve.Sp#1.14	T.4.Nve.Sp#1.15	T.4.Nve.Sp#1.16	T.4.Nve.Sp#1.2	T.4.Nve.Sp#1.3	T.4.Nve.Sp#1.4	T.4.Nve.Sp#1.5	T.4.Nve.Sp#1.6	T.4.Nve.Sp#1.7	T.4.Nve.Sp#1.8	T.4.Nve.Sp#1.9	Tgd.Sp#1.1	Tgd.Sp#1.2	Tgd.Sp#1.3	Tgd.Sp#1.4	Tgd.Sp#1.5	Tgd.Sp#1.6	Tgd.Sp#1.7	Tgd.Sp#1.8
5830411N06Rik	1	2.189791227	1	1	1	1	1	1	2.973496635	1	1	1	1	1	1	1	1	1	1	1	1	3.045596187	1	1	1	1	1	1	2.940855761	1	1.812767029	1	1	1	1	1	1	1	1.810313177	1.802716349	4.154357931	11.9161795	8.342511872	4.599771304	1	2.967999218	1	975.7551795	1	1	1	5.826365667	1	1.760647515	1	1	7.348285811	1	9.026284945	1	1	1.907939241	3.184162392	2.369055508	5.768811921	1	3.278414216	6.867609871	1	1	6.097915889	1	9.894923967	2.042945856	6.790682562	720.9311592	949.108168	1100.309886	449.2851944	1149.659859	1010.501566	1193.272195	1
5830432E09Rik	12.99530417	18.84686841	22.09278866	31.87411956	35.7520139	21.21120256	40.45674006	22.0548032	20.73496635	41.74087699	19.54286345	25.82316352	23.81277856	22.27707095	25.74161157	36.75739782	52.71746319	25.86024513	24.77220967	41.64504042	26.50018789	38.84352946	20.97187088	32.19301153	20.03330908	23.61473843	28.92649046	31.70511203	34.96497581	63.56742122	26.19577788	22.19773434	27.71833206	25.54162014	24.88962827	33.91884048	20.80552293	19.54719604	34.22284027	223.3524286	201.827455	153.826513	208.793086	244.3445402	245.1287739	178.1199297	228.5304618	96.99270383	16.56404346	159.4465929	210.2806765	200.259954	182.4196631	262.6627452	202.7493864	236.477883	254.1378967	17.72797308	24.40999776	41.18654964	32.20525647	25.51435951	19.56538033	22.90488813	31.52039629	21.34833651	19.98678513	34.24978927	24.39192236	15.37073358	21.39166356	27.05447392	35.46783037	15.60124198	24.16273025	73.36016022	88.13466752	65.74069885	127.5321113	78.41098063	65.64309495	87.82257382	70.32208711
5830444F18Rik	18.99295626	33.12436314	28.68428512	38.49000232	17.9522019	56.31487016	28.47880111	47.1200451	50.33741589	26.7310802	40.40358482	36.74535547	51.18811283	33.54140263	30.68993388	1	1	1	1	1	1	1	1	1	1	1	1.900854531	1	2.940855761	1	1	1	1	1	1	1	1	1	1	25.88420681	24.13195816	17.15594566	26.69879155	24.03853635	42.19673059	17.39999349	19.20243694	43.14313827	1	27.88790667	25.14777037	56.15846476	19.01329988	37.51108072	33.060949	40.24631384	24.01253606	124.4683728	130.0894162	135.5782127	135.4226433	154.4417317	156.0755298	144.7508284	131.6654466	120.6482187	157.4511095	183.873841	142.2872111	159.0780693	165.1528916	130.3418527	176.6747483	172.0431203	128.3950164	26.69310037	31.42797913	31.76785688	37.15203181	43.27830481	39.39702633	46.12039269	12.21386703
6430548M08Rik	1	1	2.318299291	1	2.69522019	1	1.704584644	2.002609676	1	1	1	1	1	1	1.989664463	311.7488144	333.3325875	442.5179534	468.5201234	505.1411153	386.6903418	354.8881404	242.399135	276.6787775	276.1178313	294.08701	309.9931042	277.3460083	329.9750515	323.8478935	302.5365676	701.1140593	475.9925699	277.0932266	407.1236806	587.8141128	705.2843955	668.6990576	760.2634471	5.013581743	2.051452644	1.87329436	5.405507123	1	1.762902418	1	1	4.121713946	500.0221435	3.880847143	9.049256789	1.68948081	17.7266356	1.760647515	2.563948732	2.453567179	2.587071453	10.55884176	1	1.934570922	1	4.631756964	9.736649568	1	3.861287152	10.76720153	1	1.977934978	3.807030683	2.105441044	11.19583178	14.95775389	4.335596488	4.128837567	3.316273025	2.573046961	4.457724902	9.973958256	4.615203181	1	2.458114924	3.734569254	21.38884915
9530068E07Rik	304.8810391	267.513235	210.6095873	239.1717795	262.0639093	231.8332082	249.7183793	260.6759061	267.4220458	311.9172191	269.87152	262.1396802	315.8163441	230.0414108	246.4367868	746.7971545	738.4527158	783.6005166	724.7317165	761.1335629	724.5678313	751.7338007	837.2135504	844.89742	785.6914245	825.9856578	773.0323331	747.5180363	836.538405	701.7551177	748.7456662	803.5697753	867.8614401	833.3699499	844.4876442	829.6960276	792.4286964	778.2961251	834.0019462	335.7327174	354.2880883	315.8226168	414.3834184	366.7367645	260.3868222	393.9438439	349.1216065	263.2239714	798.6572274	346.221516	325.6533571	279.5502471	349.6860191	325.0358414	357.5803108	269.9099282	350.1557196	201.735677	217.0408364	220.6241666	205.0343692	187.1275444	183.3775597	200.8821042	204.1513878	214.2505666	203.0193938	200.4987356	219.9483933	247.5133529	201.857886	254.1006038	200.0239238	224.1904131	175.8786134	346.5459825	308.7375162	324.7034942	264.9098322	317.7895515	256.1701117	275.82421	439.3602568
9930111J21Rik1	247.9033443	293.688642	204.0180909	221.5294254	275.6256708	246.7256732	217.3074857	215.5584707	261.5015559	243.3010052	297.6858151	269.090166	299.8473991	263.8344058	271.1783983	125.2995258	126.4627348	110.3850786	88.16476878	84.42929348	103.0007515	113.5077903	106.9377499	122.3998286	183.5467371	97.79108047	100.9948529	114.2251006	132.9781917	148.6591141	129.4171905	87.55741524	159.8256406	133.9337758	116.7728139	145.5566473	99.23539375	88.67765402	113.6335316	67.62545694	91.42492737	83.52631702	68.55110922	75.15528887	64.32090072	67.25597369	76.84348725	129.7707003	105.0845407	91.74668501	62.71096871	62.36379205	66.61987814	54.24532606	95.61889826	59.14268717	68.45053674	262.2750082	193.6308387	206.6056028	193.0323475	198.9307546	227.0608076	262.4896021	198.4288135	215.0645001	189.3489085	184.8517759	199.3635016	234.2480604	214.0928842	223.3935453	218.9256372	241.9204927	185.1437055	116.8811261	132.3935463	145.2243291	137.6546802	112.9481874	136.6046879	126.7901857	133.5275195
9930111J21Rik2	408.8403419	365.0761156	343.7578158	349.4364922	336.6535977	337.144211	328.6318594	386.0021156	383.8583473	337.6482993	362.5858372	357.4606281	322.6601777	447.8184899	407.7520942	145.7323245	158.0678512	142.2061923	140.9919014	157.1625237	169.9387447	160.5565026	172.931758	144.3192422	193.9285421	172.8720121	163.1538156	161.2423034	169.8544512	163.6752952	176.5576782	129.9528839	149.4351781	162.565666	164.5520705	164.1629484	168.9508345	137.5748072	167.1142013	118.9993032	104.0423591	109.7251478	109.6691757	75.87524313	97.12570471	107.2719578	120.8327099	152.4031264	166.3679618	113.3530386	81.49256789	94.07990929	123.2331063	90.75640678	114.386283	95.48186665	101.7790372	242.3607545	229.7491209	223.4278794	191.8321453	240.6959596	221.6004016	220.0488813	230.8567346	200.4136978	282.7638913	226.90298	210.5916243	241.9861477	208.9949683	219.6714776	184.4578068	229.4051424	227.9947564	137.3307366	120.6372816	127.2764126	170.1915088	127.8349144	124.9397685	149.350382	181.441315
A130071D04Rik	182.92878	297.2580156	284.4343477	356.0523749	305.2920242	299.9130484	411.0682627	296.7698544	271.3690391	346.225326	362.5858372	289.9416234	324.9414556	326.4140263	392.9071272	53.78473012	53.67519398	51.71490006	48.54441933	56.61952899	48.81285229	35.77513518	51.36384831	54.11242503	58.96507766	64.3212676	63.15896264	67.20789782	48.55096614	68.57281492	55.45539091	33.97425343	47.01490521	25.54162014	54.29224767	53.95639555	61.20878972	41.46660955	26.93002167	550.0579825	499.3885532	224.126709	325.5390247	322.0996003	420.5963301	245.0319031	317.2673418	317.8539655	44.77387224	388.954082	494.6877497	588.4376497	279.562816	433.0477886	395.1150803	535.912722	407.2902919	279.0029813	362.1828225	446.7903297	340.6572147	325.1343091	360.2947135	465.1098173	390.1350527	330.6430515	343.5216038	450.8500901	339.7150358	369.1118678	331.3449496	389.0255581	321.2172628	412.963613	397.0826872	230.6648563	272.7771773	258.0398043	396.5032279	270.152025	307.6901723	299.751691	275.2300211
A530030E21Rik	158.9381716	133.0668263	177.6521051	153.1653035	141.7032758	127.5859529	177.8507456	170.4410353	178.6146972	208.9928983	153.9786234	162.8470261	147.0017828	171.2165676	196.9535636	3.554099844	2.915461599	1	6.282713259	1	1	3.045596187	1	1	1	1.904589537	1	1.959534751	1	1	2.625534057	1	6.937407124	1	1	1	1	1	4.241252709	1	1	1	3.202753562	2.439908522	1	1	1	1	1	1.480141191	1	2.378961619	1	1	1	1	1	6.575991028	1	1.934570922	1	1	2.092081196	1	1.953762384	1	1	1.977934978	5.678384472	3.210882089	3.039166356	1	2.111865496	1	3.316273025	1.524348987	1	1	1	1	1	1.683642314	141.6830591
A630001G21Rik	399.8438638	385.3025665	372.7604002	445.3667922	461.2522817	393.5228286	440.6608178	380.9890672	443.0632463	436.2841067	385.7644165	392.2130571	407.0674584	381.4840922	443.3800148	129.5563588	135.082312	120.3291766	104.0129086	125.0743339	147.6260803	108.3937998	137.3297273	99.63736077	141.1543669	126.7379457	118.111089	113.2655659	116.4809178	151.1618109	117.2256851	97.56745646	107.8733282	119.6178307	149.8507607	125.5190922	112.7031493	119.0276112	95.80664174	127.0264667	119.8141487	143.3469807	123.6199483	124.1121786	142.8998498	123.6719513	144.3441909	166.4508391	101.1935298	122.9558624	199.5483341	149.9278549	121.9464421	131.0707251	148.0111808	172.5209271	132.7269306	77.4707341	97.98427642	103.8028014	83.81394986	74.54307853	79.62984611	62.60749787	83.02356504	67.74254376	96.69339706	102.7052378	84.2752436	67.32646266	85.62540376	66.13618481	73.27125723	55.2331845	60.06496213	144.1472735	120.6372816	124.0714275	119.5786643	130.8122598	128.828075	143.1976012	87.65260889
A630023P12Rik	5.998043406	4.569373682	1	14.23176553	17.10459181	7.382485019	7.341261795	8.018267733	2.973496635	7.43277005	3.317857931	7.950485785	10.12511142	8.509554452	14.85530248	2.70273323	1	1	1	1	1	2.022798094	1	1	1	1	1	1	4.881711522	1	1	1	1	1	1	1	1	1	4.241252709	1	1	1	1	1	1	1	1	12.7064273	2.945505433	2.920564762	1	1	1	1	1	1	1	302.1035155	346.7991097	237.4464432	278.2467017	273.3817723	292.5856793	247.4299915	227.041685	273.6677093	257.701335	246.4616796	229.3051622	274.043938	223.2691328	268.9888746	267.847719	246.0922761	241.8923946	11.48697974	7.223904823	11.25595229	34.25986926	17.67313429	8.776612927	10.57099239	1
Aagab	180.9295626	203.2645087	178.9704043	197.2711886	135.7700051	145.6696604	171.5094838	218.5662997	180.5881938	170.396278	170.2036289	184.69141	153.8456164	181.2293069	182.1085967	316.0056475	285.4460475	282.4179748	296.8319425	347.5524499	284.6895902	295.5658509	278.0011657	307.0287347	319.3753519	268.758503	282.9674682	352.1897189	363.9400273	293.8155313	292.7833632	340.1637495	321.6199847	268.9126866	346.480778	254.3319463	272.7317747	275.8357232	281.3683593	249.0393517	210.2390761	228.929828	226.4151145	230.6654092	229.8707255	212.2319161	215.6370689	274.9303987	321.0356437	218.9841005	266.625474	265.7606309	157.9730418	262.6627452	246.5399508	285.8991671	239.8542536	126.0615131	151.4928427	161.7461985	151.0252715	128.1114937	142.9705555	140.6436618	161.2320805	123.9039525	136.1859101	167.2489463	152.5796569	138.0746895	127.428314	144.2996066	157.7730349	154.3130408	153.8740196	186.0951924	214.6873989	270.2187477	252.6181414	273.1293704	238.6727326	240.2748097	339.4548959
Aak1	192.9248668	158.052442	200.063193	173.0129518	175.6076796	213.7495006	210.9662239	141.3653547	170.7207106	226.1469518	170.2036289	174.7621446	188.0647842	189.9904537	239.5091355	106.5694602	93.89988757	111.3794884	125.1437616	95.12535675	87.06313412	96.1202227	98.25432777	112.2831763	81.45898839	124.9287666	81.17605326	113.2655659	101.9244996	98.60517711	96.90650937	103.455716	94.5141622	115.5275607	111.2598228	109.775299	105.5731611	85.30543656	98.23758127	529.1873574	540.3952063	571.2612171	575.1844284	562.5643235	572.4139113	521.2077934	563.0002405	617.5385043	108.0027988	581.4906994	516.1524345	638.7697488	511.8057181	599.6295944	543.6902098	602.7768122	458.8701141	581.6996371	578.892516	556.1351275	519.4873383	605.6875345	672.6299355	617.0749787	626.668124	551.2190193	580.4766822	698.2676396	553.0493677	606.7816923	675.9640637	636.5430603	618.0853502	643.4546471	628.7099897	664.3014686	625.4651172	644.5610064	829.604569	644.1066083	681.9396694	789.2395875	128.4303072
AB124611	466.8176455	434.0840068	392.5348896	402.3635543	454.4714009	459.4751738	450.5250028	422.096064	445.036743	399.8317431	483.1144496	427.9584125	407.0674584	514.1528876	458.2249818	1049.032303	954.8998765	927.7899383	1033.770442	1009.995302	1148.508455	1043.231257	1003.935255	991.5888796	1074.651662	1139.878227	1039.685274	1035.378462	1048.091683	997.0733459	995.8268429	691.6928441	980.6721754	999.0258859	984.1500864	1011.465277	922.3529269	935.1042371	925.5673353	312.4539433	321.6930564	324.1189132	303.5114891	359.5372219	289.3771141	305.3838791	327.8854301	284.2955406	731.53729	306.3697972	258.5762172	246.4551682	315.5894158	289.2854082	360.7082082	312.0633764	285.8793258	172.2625816	164.2011272	186.9796134	188.2315388	181.679909	175.7329914	214.5726593	205.1051502	174.3678271	171.8810662	199.5208006	152.5796569	193.3467417	180.4466393	196.4085544	216.7019062	182.4725789	200.1994801	344.4485865	346.0809452	333.6774525	353.8438304	362.4497326	322.7573598	340.0865875	85.61372398
Abca1	291.8861262	260.3744876	327.9382243	307.5359013	298.5111434	294.5943109	375.8390305	373.9707995	358.202891	341.9368127	371.8572689	343.5596566	384.2546798	370.2197606	390.9277983	626.7544618	603.412673	540.9645241	463.2374102	572.8828494	657.6298381	644.3400008	596.6827576	535.4964678	522.6856989	516.6160362	609.977663	564.2468988	568.70031	756.8144484	592.6943968	261.2610717	507.1639573	547.0510482	539.4354679	543.4452409	496.1380734	513.5770543	545.5304551	163.9514188	149.2548228	116.7115027	166.9407683	160.1098916	194.7772142	205.6719187	151.1701048	87.62756199	380.3735594	135.9196745	194.1821629	180.9544913	170.1963525	169.8637483	165.9965912	179.788763	169.229574	44.01478793	35.11171102	49.59768793	83.81394986	36.4096304	55.6040598	53.02410932	48.68811921	73.44007798	54.92246977	36.20565922	60.88332124	50.744847	104.9974841	64.27515095	51.03394731	67.74853476	39.21850491	97.48021362	95.74166231	50.99776743	79.0883887	59.35597001	83.14047404	83.72071994	10.17498212
Abca2	105.9589115	110.4607929	85.37115465	101.3408886	73.89446818	87.16354775	97.52809621	76.19572571	113.4893082	63.18344382	86.76074344	72.49071093	121.9077264	91.11465343	99.96644627	127.8536256	163.814236	116.3515374	164.764111	123.6481921	138.0635099	133.9637522	130.3829896	146.8484052	155.8619239	151.1618632	140.6324523	131.4967261	97.07236016	183.69687	159.4895706	117.5875389	127.1699014	142.1143158	148.013097	177.0442339	159.4441835	189.8441779	159.0110696	455.3374533	498.3371005	542.8791504	553.891144	532.3262445	507.5672057	489.7198059	401.4536127	386.5316723	128.4306058	466.7369548	596.6450024	482.2576051	477.0657826	489.3357047	486.6060811	551.9019609	530.2883295	208.1082382	285.9331155	228.100734	202.6339649	189.8513621	239.0737007	237.8466029	190.7987144	208.5530324	201.500451	261.1307043	258.311146	304.9962872	223.2691328	241.0733669	200.0239238	188.730254	251.1574867	355.9842642	379.2751042	415.0840738	515.0818923	409.4917901	389.8306463	484.3351157	160.0330234
Abca3	246.9037356	146.1545298	230.3840767	144.3441265	220.5310146	197.7932881	165.168222	163.4227675	170.7207106	146.8094545	225.8322193	217.4579859	165.2520056	196.2484158	171.2222876	417.3182746	423.3592827	459.4229201	410.4102776	443.8170193	434.5031941	497.0570754	501.1651143	473.9534991	432.710056	437.9167464	495.5691375	443.3455202	486.2139402	421.4530706	509.7921599	422.5993831	517.5544198	485.6969979	491.6562114	427.5136723	431.1759581	452.87714	499.342604	13.84346158	12.56597908	7.11306052	14.21652137	15.39908522	11.68063386	13.46399505	7.825913853	175.815981	429.0111952	11.56310619	11.73234238	12.72117376	8.076653525	7.845827636	8.037769292	31.52491076	17.66425025	204.1253875	194.9685528	176.6993333	224.237604	177.1402128	243.4420255	213.2036038	221.3191107	209.3669659	237.195607	222.0133051	241.4689619	224.299091	189.6228879	312.7231701	207.8069822	252.3499512	205.9901627	123.173314	153.8314407	204.8370518	58.12021025	158.2038376	159.4484884	142.5139589	381.2520367
Abca7	292.8857349	253.2357402	236.9755732	209.400307	281.5589415	224.3869756	232.1037632	293.7620254	259.5280592	269.0320854	237.4215089	281.998211	381.973402	216.2738943	250.3954446	321.1138471	383.1345891	352.0266612	394.5621378	350.4047334	358.0026304	388.6404774	349.2052271	362.6703228	362.6328726	302.2283159	325.3076312	390.5711089	326.0933399	358.8856494	403.3196791	270.6822869	364.6661863	344.582682	368.5327426	341.6384362	328.9794598	323.0467677	337.2799686	450.5211552	437.3528472	444.1968877	422.4601815	472.5700409	425.1737446	412.9678364	491.7073625	366.2405316	302.5533421	446.0908836	411.5120962	347.1193664	477.7091147	429.244551	488.9520042	562.0769312	458.8701141	447.0792823	352.1499663	350.5295247	323.8543842	326.9501875	400.7017177	366.5378207	410.1640628	443.7798025	417.9498015	276.7776639	339.7150358	365.7955447	415.9703534	319.2367886	354.5732277	385.8470208	409.8221889	339.7294456	360.6033898	366.3683004	331.4295707	345.1811293	336.3664325	326.4137412	449.5546813
Abca9	1	2.189791227	1	1	2.69522019	1	4.522923219	4.007829028	8.893986542	7.43277005	1	1	7.843833568	2.251592409	1	883.8671795	1022.898763	912.8737912	722.0903599	1009.995302	915.8192404	1060.618825	947.4930114	904.7542799	780.500522	845.8866277	959.509221	942.3035907	788.017011	829.392657	938.1203839	1111.525749	973.2504165	810.8734648	1000.68906	818.2459962	825.701975	815.3905172	974.1861259	1.802716349	2.051452644	1.43664718	1.734251187	1	1	1.655999739	1	1	1293.78836	1.480141191	6.366171192	1	2.929996416	1	3.345923097	2.453567179	1	1.796570147	1.668857079	2.869141844	1	4.631756964	1	1	1	5.069667302	1	4.911739914	1.935676894	1	26.48957944	2.861033852	3.223730992	2.042945856	2.158136512	1	1.69154498	1	1	2.190938164	1	1	13.23330949
Abcb9	3.998826044	3.379582455	1	2.102647127	6.933270666	10.57372753	8.045846439	7.015658056	12.84097981	11.72128342	19.54286345	10.92926541	5.562555712	16.0191089	16.8346314	9.513666148	15.365962	13.92732747	11.56542652	13.83527592	7.375046972	9.182384748	17.49850203	17.01803295	13.97725619	19.99638028	10.00854531	16.35255602	24.29026913	16.01618109	8.314903257	8.065911448	14.35916603	23.49648513	19.37663713	19.60630114	15.25997651	11.11665239	11.5340713	21.87062506	24.13195816	54.27095596	22.29328443	21.1587193	29.9902919	48.88798098	42.71391799	61.87342194	8.782021731	19.24536524	43.92936954	29.958194	47.96324612	31.4259006	29.93305153	38.79274666	58.92810803	157.9243189	166.8765555	129.0362163	116.2194085	122.6638583	112.392282	143.3817729	151.6944567	144.252289	114.1612394	125.1977423	131.9947652	140.2855716	125.3891477	149.8827081	119.9696081	159.5277701	119.1299243	85.42018692	72.22913297	70.22767798	55.22804771	84.36567145	96.74954666	77.56793912	5.07776983
Abcc1	198.9225189	164.0013982	194.7899958	182.936776	205.2740329	174.390843	167.2819759	260.6759061	164.8002207	213.2814117	204.9714979	185.6843366	201.7524513	158.7006435	164.2946364	223.2066865	154.236928	199.881961	180.6122508	177.8415794	166.7512213	127.8269636	182.4835224	199.9608303	141.1543669	152.9710422	159.5503975	214.0167147	178.5883021	188.7022637	174.1193771	354.2955724	171.7004548	197.3329612	201.3053447	167.0254563	200.6396712	233.6830049	171.1657672	129.4346158	134.5344858	121.9512689	118.48019	154.3502576	129.9305087	132.8559476	148.8948001	125.8685578	289.9075568	127.7572743	207.5975909	107.1800447	121.3031099	109.7725947	150.3571039	101.2961354	118.4432875	192.9734054	146.1419861	161.7461985	184.6309323	150.8099748	141.8784743	191.2987157	157.417031	158.0891579	167.3242377	143.7785069	127.3163807	155.7617462	103.977901	184.3118344	176.6747483	150.1412574	143.450791	139.4281326	132.3935463	150.3523053	269.9711166	147.4853941	138.0628028	139.7793896	550.4794846
